,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Time,Year,Month,Day
1524,0,0,6.19,0.79,7.84,348.0,8.13,11,2006,12,11
1528,0,0,4.05,0.91,1.72,51.0,5.76,15,2006,12,11
1529,0,0,2.25,1.0,4.83,70.0,4.75,16,2006,12,11
1530,1,0,2.7,0.96,8.05,110.0,0.76,17,2006,12,11
1531,1,0,2.41,0.99,5.07,94.0,1.06,18,2006,12,11
1532,1,0,2.12,1.0,0.52,140.0,0.32,19,2006,12,11
1533,1,0,2.17,0.96,11.27,150.0,0.32,20,2006,12,11
1534,1,0,1.34,1.0,1.71,245.0,0.16,21,2006,12,11
1535,1,0,2.12,1.0,6.44,170.0,0.16,22,2006,12,11
1536,1,0,2.37,0.96,2.54,21.0,0.16,23,2006,12,11
1537,1,0,0.1,0.99,10.29,212.0,0.66,0,2006,12,12
1538,1,0,1.37,1.0,6.07,35.0,0.47,1,2006,12,12
1539,1,0,1.37,1.0,3.22,60.0,0.47,2,2006,12,12
1540,1,0,1.3,0.96,0.72,36.0,0.27,3,2006,12,12
1541,1,0,1.01,1.0,0.0,0.0,0.16,4,2006,12,12
1542,1,0,0.77,0.93,1.48,206.0,0.32,5,2006,12,12
1543,1,0,0.67,0.99,7.53,130.0,0.21,6,2006,12,12
1544,1,0,0.77,1.0,10.8,199.0,0.16,7,2006,12,12
1545,1,0,0.79,1.0,9.26,199.0,0.16,8,2006,12,12
1546,1,0,0.85,0.99,13.35,179.0,0.79,9,2006,12,12
1547,1,0,1.97,0.93,12.4,199.0,0.93,10,2006,12,12
1548,1,0,2.04,0.93,15.49,189.0,0.97,11,2006,12,12
1549,1,0,2.13,0.99,11.95,204.0,1.3,12,2006,12,12
1550,1,0,2.14,1.0,14.04,198.0,1.06,13,2006,12,12
1551,1,0,2.16,1.0,12.56,178.0,1.37,14,2006,12,12
1552,1,0,2.23,0.93,9.11,168.0,1.82,15,2006,12,12
1553,1,0,2.18,0.92,10.85,160.0,2.58,16,2006,12,12
1554,1,0,2.18,0.92,15.41,171.0,2.58,17,2006,12,12
1555,1,0,2.11,0.93,10.08,178.0,2.45,18,2006,12,12
1556,1,0,1.16,1.0,10.95,190.0,2.98,19,2006,12,12
1557,1,0,1.67,0.96,11.01,170.0,1.92,20,2006,12,12
1558,1,0,0.95,1.0,13.83,171.0,1.72,21,2006,12,12
1559,1,0,1.12,0.96,11.13,200.0,1.92,22,2006,12,12
1560,1,0,0.53,0.96,14.09,201.0,1.88,23,2006,12,12
1562,1,1,-0.48,1.0,11.09,219.0,0.48,1,2006,12,13
1563,1,1,-0.48,0.96,10.74,200.0,0.32,2,2006,12,13
1564,1,1,-0.92,1.0,7.07,206.0,0.16,3,2006,12,13
1565,1,1,-1.04,1.0,9.5,199.0,0.16,4,2006,12,13
1566,1,1,-1.09,1.0,9.43,219.0,0.32,5,2006,12,13
1567,1,1,-0.99,1.0,9.71,191.0,0.16,6,2006,12,13
1568,1,1,-1.09,0.93,10.93,180.0,0.32,7,2006,12,13
1569,1,1,-1.09,1.0,9.35,209.0,0.32,8,2006,12,13
1570,1,1,-1.08,1.0,9.4,219.0,0.31,9,2006,12,13
1571,1,1,-1.06,1.0,11.27,180.0,0.16,10,2006,12,13
1572,1,0,0.07,0.92,11.03,209.0,0.64,11,2006,12,13
1573,1,0,0.04,0.93,12.43,199.0,0.32,12,2006,12,13
1574,1,0,0.04,1.0,12.78,218.0,0.32,13,2006,12,13
1575,1,0,0.09,1.0,10.75,209.0,0.18,14,2006,12,13
1576,1,0,0.14,1.0,10.72,221.0,0.18,15,2006,12,13
1577,1,0,0.07,1.0,11.19,218.0,0.32,16,2006,12,13
1578,1,0,0.05,1.0,12.65,190.0,0.32,17,2006,12,13
1609,1,1,-1.57,1.0,2.45,43.0,0.16,0,2006,12,15
1631,1,1,-1.69,0.96,3.19,72.0,0.16,22,2006,12,15
1632,1,1,-1.18,0.96,3.22,40.0,0.16,23,2006,12,15
1633,1,1,-1.74,0.99,5.09,26.0,0.16,0,2006,12,16
1634,1,1,-1.71,1.0,3.17,62.0,0.16,1,2006,12,16
1635,1,1,-1.21,0.96,3.17,52.0,0.16,2,2006,12,16
1636,1,1,-1.87,1.0,3.41,51.0,0.16,3,2006,12,16
1637,1,1,-1.21,0.93,1.53,125.0,0.16,4,2006,12,16
1638,1,1,-2.24,1.0,0.0,0.0,0.16,5,2006,12,16
1639,1,1,-2.24,0.99,5.81,74.0,0.16,6,2006,12,16
1640,1,1,-2.24,1.0,0.0,0.0,0.0,7,2006,12,16
1641,1,1,-2.24,1.0,3.22,170.0,0.0,8,2006,12,16
1642,1,1,-1.32,0.93,4.38,213.0,0.05,9,2006,12,16
1643,1,1,-1.16,0.93,7.82,179.0,0.03,10,2006,12,16
1644,1,1,-1.13,1.0,4.7,229.0,0.03,11,2006,12,16
1645,1,1,-0.25,0.93,7.97,213.0,0.34,12,2006,12,16
1646,1,1,-0.09,0.93,4.52,239.0,0.8,13,2006,12,16
1647,1,1,-0.09,0.93,4.7,199.0,0.8,14,2006,12,16
1648,1,1,-1.0,0.99,3.01,172.0,0.72,15,2006,12,16
1649,1,1,-1.11,1.0,4.75,159.0,0.48,16,2006,12,16
1650,1,1,-1.16,1.0,7.82,209.0,0.32,17,2006,12,16
1651,1,1,-1.06,1.0,9.63,199.0,0.31,18,2006,12,16
1652,1,1,-1.16,1.0,3.14,208.0,0.32,19,2006,12,16
1653,1,1,-1.11,0.96,3.03,218.0,0.32,20,2006,12,16
1654,1,1,-1.16,0.97,2.79,189.0,0.16,21,2006,12,16
1655,1,1,-1.11,0.96,3.22,120.0,0.16,22,2006,12,16
1656,1,1,-1.62,1.0,3.22,100.0,0.16,23,2006,12,16
1657,1,0,0.63,0.96,3.96,52.0,1.64,0,2006,12,17
1658,1,1,-1.64,1.0,3.19,138.0,0.16,1,2006,12,17
1659,1,1,-1.64,1.0,3.22,120.0,0.16,2,2006,12,17
1660,1,1,-1.77,1.0,4.57,82.0,0.27,3,2006,12,17
1661,1,1,-2.2,1.0,3.17,158.0,0.0,4,2006,12,17
1662,1,1,-2.15,1.0,3.22,90.0,0.0,5,2006,12,17
1663,1,1,-2.16,1.0,4.81,4.0,0.11,6,2006,12,17
1664,1,1,-2.15,1.0,7.81,19.0,0.0,7,2006,12,17
1665,1,1,-2.15,1.0,4.83,20.0,0.0,8,2006,12,17
1666,1,1,-0.21,0.93,2.66,213.0,0.34,9,2006,12,17
1667,1,1,0.0,0.93,9.26,349.0,0.79,10,2006,12,17
1668,1,0,0.02,0.93,1.51,30.0,0.79,11,2006,12,17
1669,1,0,0.15,0.99,4.93,342.0,1.27,12,2006,12,17
1670,1,0,0.02,1.0,1.58,5.0,1.27,13,2006,12,17
1671,1,0,0.02,1.0,9.5,329.0,1.42,14,2006,12,17
1672,1,0,0.26,0.99,10.88,357.0,0.89,15,2006,12,17
1673,1,0,0.07,1.0,7.81,9.0,0.8,16,2006,12,17
1674,1,0,0.07,1.0,7.81,359.0,1.29,17,2006,12,17
1675,1,0,0.19,0.99,3.51,27.0,1.3,18,2006,12,17
1676,1,0,1.11,0.93,0.13,40.0,1.45,19,2006,12,17
1677,1,0,0.6,0.96,3.22,40.0,2.53,20,2006,12,17
1678,1,0,0.68,0.99,5.12,17.0,2.83,21,2006,12,17
1679,1,0,0.6,1.0,3.22,41.0,2.98,22,2006,12,17
1680,1,0,1.11,0.96,3.22,20.0,2.98,23,2006,12,17
1681,2,0,2.5,0.87,24.18,11.0,10.66,0,2006,12,18
1682,1,0,1.18,0.96,3.17,48.0,1.75,1,2006,12,18
1683,1,0,1.13,0.96,3.09,35.0,1.29,2,2006,12,18
1684,1,0,1.13,0.96,10.56,38.0,1.58,3,2006,12,18
1685,1,0,1.13,0.96,13.43,30.0,1.45,4,2006,12,18
1686,1,0,1.13,1.0,12.43,29.0,1.92,5,2006,12,18
1687,2,0,1.16,0.99,13.7,21.0,3.41,6,2006,12,18
1688,2,0,1.13,0.93,14.18,27.0,3.91,7,2006,12,18
1689,2,0,1.13,0.93,12.59,10.0,3.93,8,2006,12,18
1690,2,0,1.27,0.93,15.62,12.0,5.52,9,2006,12,18
1691,2,0,2.24,0.93,11.27,9.0,5.92,10,2006,12,18
1692,2,0,2.24,0.93,14.15,8.0,4.88,11,2006,12,18
1693,2,0,2.29,0.99,17.26,10.0,3.98,12,2006,12,18
1694,2,0,2.27,0.92,17.29,9.0,3.98,13,2006,12,18
1695,2,0,2.27,0.93,17.36,0.0,4.46,14,2006,12,18
1696,2,0,1.81,0.96,16.94,358.0,4.27,15,2006,12,18
1697,2,0,2.24,0.92,17.24,350.0,4.03,16,2006,12,18
1698,2,0,2.22,0.92,20.3,359.0,6.01,17,2006,12,18
1699,2,0,2.63,0.91,17.94,6.0,6.25,18,2006,12,18
1700,2,0,2.76,0.9,17.29,18.0,7.91,19,2006,12,18
1701,2,0,2.81,0.89,20.25,9.0,8.05,20,2006,12,18
1702,2,0,3.23,0.84,24.2,8.0,8.05,21,2006,12,18
1705,2,0,1.82,0.89,17.94,359.0,6.49,0,2006,12,19
1706,2,0,2.78,0.85,24.97,9.0,14.91,1,2006,12,19
1707,2,0,2.78,0.82,24.89,19.0,9.98,2,2006,12,19
1708,2,0,2.78,0.83,20.19,8.0,13.81,3,2006,12,19
1709,2,0,2.78,0.82,20.33,9.0,9.98,4,2006,12,19
1710,2,0,2.78,0.82,20.53,8.0,11.21,5,2006,12,19
1711,2,0,2.29,0.84,20.0,8.0,10.72,6,2006,12,19
1712,2,0,2.24,0.85,20.27,10.0,11.27,7,2006,12,19
1713,2,0,2.29,0.91,17.44,10.0,7.28,8,2006,12,19
1714,2,0,2.14,0.92,20.75,9.0,6.36,9,2006,12,19
1715,2,0,2.22,0.92,23.7,19.0,5.04,10,2006,12,19
1716,2,0,2.2,0.92,21.88,28.0,4.59,11,2006,12,19
1717,2,0,2.11,0.93,19.61,18.0,4.49,12,2006,12,19
1718,2,0,2.22,0.92,15.89,18.0,4.12,13,2006,12,19
1719,2,0,2.22,0.92,15.54,10.0,4.59,14,2006,12,19
1720,2,0,1.29,1.0,16.89,11.0,4.49,15,2006,12,19
1721,2,0,2.22,0.92,15.99,10.0,5.14,16,2006,12,19
1722,2,0,2.22,0.92,20.12,10.0,5.28,17,2006,12,19
1723,2,0,2.31,0.92,14.59,7.0,5.14,18,2006,12,19
1724,2,0,2.22,0.92,15.96,0.0,6.3,19,2006,12,19
1725,2,0,2.22,0.89,17.58,9.0,6.3,20,2006,12,19
1726,2,0,2.18,0.9,17.47,8.0,6.49,21,2006,12,19
1727,2,0,1.69,0.89,17.42,9.0,6.3,22,2006,12,19
1728,2,0,6.11,0.96,3.49,140.0,3.45,23,2006,12,1
1729,1,1,-0.29,0.96,3.2,137.0,1.16,0,2006,12,2
1733,2,0,6.04,0.93,6.44,130.0,5.92,4,2006,12,2
1747,1,0,2.62,0.91,6.89,140.0,1.95,18,2006,12,2
1748,1,0,2.32,0.92,8.11,121.0,3.11,19,2006,12,2
1749,0,0,1.72,0.96,6.3,121.0,4.03,20,2006,12,2
1750,1,0,1.07,0.95,3.54,140.0,0.98,21,2006,12,2
1751,1,1,-0.49,0.96,6.05,151.0,0.55,22,2006,12,2
1752,2,0,1.69,0.88,17.26,0.0,6.3,23,2006,12,19
1753,2,1,-0.13,0.92,0.74,73.0,8.47,0,2006,12,20
1754,2,0,1.62,0.85,14.23,350.0,6.3,1,2006,12,20
1755,2,0,1.6,0.82,17.42,349.0,7.21,2,2006,12,20
1756,2,0,0.93,0.83,16.94,348.0,7.63,3,2006,12,20
1757,2,0,0.92,0.79,14.09,358.0,8.13,4,2006,12,20
1758,2,0,0.92,0.79,15.15,357.0,8.13,5,2006,12,20
1759,2,0,0.82,0.76,17.26,356.0,9.9,6,2006,12,20
1770,0,1,-1.06,0.88,7.57,249.0,9.98,17,2006,12,20
1776,2,1,-0.44,0.92,6.26,172.0,10.05,23,2006,12,20
1778,2,1,-0.39,0.92,3.06,152.0,8.19,1,2006,12,21
1781,0,1,-1.95,0.99,4.77,32.0,8.19,4,2006,12,21
1782,0,1,-2.0,0.99,3.03,83.0,6.2,5,2006,12,21
1783,0,1,-1.01,0.93,8.84,88.0,3.4,6,2006,12,21
1866,2,0,2.25,0.9,14.49,280.0,4.03,17,2006,12,24
1867,2,0,2.19,0.9,7.23,260.0,3.45,18,2006,12,24
1868,2,0,2.25,0.87,14.49,280.0,4.03,19,2006,12,24
1869,2,0,2.25,0.87,14.49,250.0,4.03,20,2006,12,24
1870,2,0,1.71,0.92,7.0,271.0,3.51,21,2006,12,24
1871,2,0,2.25,0.85,8.94,275.0,4.03,22,2006,12,24
1872,2,0,2.25,0.82,6.44,240.0,4.03,23,2006,12,24
1873,2,0,1.94,0.9,5.86,281.0,5.47,0,2006,12,25
1874,2,0,1.96,0.85,10.8,230.0,4.03,1,2006,12,25
1875,1,0,1.69,0.91,14.49,240.0,3.06,2,2006,12,25
1876,2,0,1.15,0.9,10.72,264.0,7.21,3,2006,12,25
1877,1,0,1.69,0.98,8.94,225.0,1.93,4,2006,12,25
1878,1,0,1.69,0.98,4.85,214.0,1.29,5,2006,12,25
1879,2,0,2.02,0.87,9.29,271.0,8.76,6,2006,12,25
1880,1,0,1.98,0.98,6.44,280.0,1.93,7,2006,12,25
1881,1,0,2.25,0.96,9.03,257.0,2.58,8,2006,12,25
1882,1,0,2.13,0.96,13.33,270.0,1.9,9,2006,12,25
1883,2,0,2.51,0.98,7.13,272.0,4.03,10,2006,12,25
1884,2,0,3.09,0.92,10.72,297.0,4.51,11,2006,12,25
1889,2,0,3.36,0.91,8.65,292.0,4.99,16,2006,12,25
1890,2,0,3.09,0.92,6.99,280.0,4.03,17,2006,12,25
1892,0,0,3.09,0.92,6.21,256.0,6.12,19,2006,12,25
1893,0,0,3.09,0.92,9.03,267.0,6.12,20,2006,12,25
1894,2,0,2.73,0.92,3.88,320.0,6.7,21,2006,12,25
1895,1,0,0.74,0.95,2.46,292.0,3.06,22,2006,12,25
1896,1,0,0.74,0.93,4.17,290.0,1.45,23,2006,12,25
1898,1,1,-0.9,0.94,1.53,260.0,1.29,1,2006,12,26
1899,1,1,-0.84,0.98,1.53,250.0,1.93,2,2006,12,26
1944,1,1,-5.0,0.96,6.31,169.0,0.8,23,2006,12,27
1945,0,1,-5.09,0.92,8.77,214.0,4.33,0,2006,12,28
1946,1,1,-6.12,0.96,6.38,168.0,0.48,1,2006,12,28
1947,1,1,-6.65,0.96,6.38,168.0,0.32,2,2006,12,28
1948,1,1,-5.72,0.97,9.98,203.0,1.38,3,2006,12,28
1949,1,1,-7.62,0.92,5.88,188.0,0.16,4,2006,12,28
1950,1,1,-8.59,0.92,6.05,159.0,0.16,5,2006,12,28
1951,1,1,-7.3,0.96,6.28,205.0,0.39,6,2006,12,28
1952,1,1,-5.61,0.98,3.22,150.0,0.16,7,2006,12,28
1953,1,1,-5.34,0.98,3.22,140.0,0.16,8,2006,12,28
1954,1,1,-5.72,0.96,6.89,200.0,0.4,9,2006,12,28
1955,1,1,-5.01,0.96,6.25,199.0,0.18,10,2006,12,28
1956,1,1,-2.92,0.93,9.19,200.0,1.26,11,2006,12,28
1957,1,1,-2.76,0.99,9.34,201.0,1.71,12,2006,12,28
1958,1,1,-2.76,1.0,10.59,199.0,1.85,13,2006,12,28
1959,1,1,-2.73,1.0,10.58,210.0,1.87,14,2006,12,28
1960,1,1,-2.81,1.0,8.82,216.0,0.85,15,2006,12,28
1961,1,1,-2.8,1.0,9.24,179.0,1.71,16,2006,12,28
1962,1,1,-2.78,0.92,9.34,199.0,0.32,17,2006,12,28
1963,1,1,-2.89,0.93,9.0,189.0,0.31,18,2006,12,28
1964,1,1,-3.82,1.0,10.56,200.0,0.32,19,2006,12,28
1965,1,1,-3.82,0.96,6.3,220.0,0.32,20,2006,12,28
1966,1,1,-4.28,1.0,6.81,212.0,0.31,21,2006,12,28
1967,1,1,-4.31,1.0,3.22,229.0,0.32,22,2006,12,28
1968,1,1,-4.31,0.96,3.3,220.0,0.32,23,2006,12,28
1970,1,1,-4.31,0.96,6.41,231.0,1.85,1,2006,12,29
1971,1,1,-4.26,0.96,6.44,250.0,2.93,2,2006,12,29
1972,1,1,-4.3,0.96,6.7,228.0,1.51,3,2006,12,29
1973,1,1,-3.74,0.99,7.95,242.0,2.98,4,2006,12,29
1974,2,1,-2.73,0.92,9.45,241.0,3.45,5,2006,12,29
1975,1,1,-2.79,1.0,10.01,251.0,3.09,6,2006,12,29
1976,2,1,-2.15,0.99,8.16,253.0,3.49,7,2006,12,29
1977,2,1,-1.06,0.92,8.05,252.0,3.96,8,2006,12,29
1984,0,0,0.15,0.86,4.57,24.0,5.68,15,2006,12,29
1985,0,1,-1.0,0.92,4.7,349.0,5.97,16,2006,12,29
1986,0,1,-1.12,0.92,3.14,358.0,4.4,17,2006,12,29
1987,0,1,-1.29,0.93,5.31,345.0,4.3,18,2006,12,29
1992,1,1,-2.13,1.0,0.0,0.0,0.34,23,2006,12,2
1994,1,1,-2.2,1.0,3.22,90.0,0.16,1,2006,12,3
1995,1,1,-1.63,0.96,3.22,110.0,0.32,2,2006,12,3
1996,1,1,-2.16,1.0,3.56,69.0,0.16,3,2006,12,3
1997,1,1,-2.13,0.96,1.55,155.0,0.16,4,2006,12,3
1998,1,1,-2.11,1.0,4.65,88.0,0.19,5,2006,12,3
1999,1,1,-2.09,1.0,3.99,98.0,0.05,6,2006,12,3
2000,1,1,-2.06,1.0,3.64,145.0,0.03,7,2006,12,3
2001,1,1,-0.97,0.99,5.15,129.0,0.03,8,2006,12,3
2002,1,1,-0.02,0.93,8.02,135.0,0.08,9,2006,12,3
2003,1,0,1.23,1.0,9.66,169.0,0.19,10,2006,12,3
2004,1,0,1.32,0.99,8.23,138.0,0.19,11,2006,12,3
2005,1,0,2.91,0.96,9.69,161.0,0.31,12,2006,12,3
2006,1,0,2.93,0.99,12.65,139.0,0.66,13,2006,12,3
2007,1,0,3.95,0.92,11.13,139.0,1.59,14,2006,12,3
2008,1,0,3.17,0.98,8.13,120.0,0.85,15,2006,12,3
2009,1,0,3.95,0.92,8.24,119.0,1.9,16,2006,12,3
2015,2,0,4.51,0.89,14.44,149.0,9.61,22,2006,12,3
2046,0,1,-4.98,0.92,13.44,139.0,9.56,5,2006,12,31
2047,0,1,-4.89,0.93,9.37,143.0,5.6,6,2006,12,31
2063,1,1,-0.67,0.93,10.14,199.0,2.96,22,2006,12,31
2064,2,0,4.56,0.85,17.39,150.0,11.67,23,2006,12,3
2065,2,0,6.27,0.94,4.22,152.0,5.12,0,2006,12,4
2066,2,0,5.07,0.82,17.39,150.0,14.63,1,2006,12,4
2067,2,0,5.62,0.82,14.43,150.0,14.63,2,2006,12,4
2068,2,0,5.69,0.8,13.56,150.0,13.62,3,2006,12,4
2069,2,0,5.16,0.86,14.15,150.0,10.95,4,2006,12,4
2070,2,0,5.12,0.86,14.47,149.0,10.95,5,2006,12,4
2071,2,0,6.17,0.8,13.04,161.0,7.65,6,2006,12,4
2073,2,0,7.22,0.79,11.17,159.0,6.94,8,2006,12,4
2074,2,0,7.89,0.82,11.48,166.0,7.05,9,2006,12,4
2075,2,0,8.01,0.82,9.37,149.0,7.97,10,2006,12,4
2080,2,0,10.79,0.81,9.1,213.0,7.7,15,2006,12,4
2081,2,0,10.92,0.8,9.0,233.0,7.87,16,2006,12,4
2082,2,0,9.81,0.83,8.13,284.0,7.87,17,2006,12,4
2083,2,0,8.71,0.89,6.94,280.0,7.82,18,2006,12,4
2084,2,0,8.6,0.88,8.13,282.0,7.82,19,2006,12,4
2085,2,0,8.6,0.85,10.43,292.0,7.82,20,2006,12,4
2086,2,0,8.31,0.88,5.57,294.0,8.15,21,2006,12,4
2087,2,0,7.63,0.92,5.89,344.0,7.82,22,2006,12,4
2088,2,0,7.12,0.92,2.58,50.0,5.92,23,2006,12,4
2089,1,0,5.66,0.96,12.43,149.0,1.9,0,2006,12,5
2092,1,0,6.77,0.96,4.7,52.0,2.83,3,2006,12,5
2093,1,0,6.06,1.0,2.13,276.0,0.85,4,2006,12,5
2094,1,0,7.15,0.93,7.26,28.0,1.47,5,2006,12,5
2095,1,0,6.99,0.96,4.83,309.0,1.93,6,2006,12,5
2096,1,0,7.13,1.0,4.25,328.0,1.66,7,2006,12,5
2097,1,0,7.71,0.96,8.94,350.0,2.58,8,2006,12,5
2098,1,0,7.89,0.95,8.77,32.0,2.87,9,2006,12,5
2102,2,0,10.02,0.86,8.07,197.0,6.01,13,2006,12,5
2103,0,0,8.96,0.93,9.56,188.0,6.01,14,2006,12,5
2104,0,0,8.02,0.95,9.76,169.0,4.09,15,2006,12,5
2105,0,0,7.82,0.96,12.65,159.0,4.44,16,2006,12,5
2106,0,0,7.76,0.96,11.27,160.0,4.43,17,2006,12,5
2107,0,0,7.25,0.99,11.03,168.0,4.19,18,2006,12,5
2108,0,0,7.13,0.93,12.57,158.0,4.4,19,2006,12,5
2109,2,0,6.59,0.96,11.32,149.0,3.4,20,2006,12,5
2110,1,0,6.06,0.95,10.75,151.0,2.88,21,2006,12,5
2111,1,0,5.47,0.96,11.04,150.0,2.93,22,2006,12,5
2112,1,0,4.88,1.0,11.01,149.0,0.63,23,2006,12,5
2113,0,0,5.78,0.91,13.15,145.0,8.32,0,2006,12,6
2114,1,0,4.86,0.98,11.03,140.0,0.16,1,2006,12,6
2115,1,0,4.89,0.98,10.98,150.0,0.47,2,2006,12,6
2116,1,0,4.83,1.0,13.25,146.0,0.21,3,2006,12,6
2117,1,0,5.91,0.93,12.59,149.0,0.16,4,2006,12,6
2118,1,0,4.82,1.0,12.8,150.0,1.24,5,2006,12,6
2119,1,0,4.86,1.0,10.92,152.0,1.18,6,2006,12,6
2120,1,0,4.93,1.0,20.24,130.0,2.46,7,2006,12,6
2121,0,0,7.11,0.93,20.11,140.0,3.88,8,2006,12,6
2123,0,0,11.07,0.77,15.87,160.0,9.76,10,2006,12,6
2125,0,0,13.5,0.7,17.89,169.0,12.72,12,2006,12,6
2126,0,0,13.93,0.69,17.26,168.0,14.91,13,2006,12,6
2127,0,0,12.87,0.76,11.35,158.0,9.98,14,2006,12,6
2132,0,0,7.81,0.89,13.99,159.0,9.8,19,2006,12,6
2133,0,0,8.24,0.84,13.8,159.0,9.8,20,2006,12,6
2136,0,0,6.58,0.87,13.96,159.0,9.76,23,2006,12,6
2144,0,0,4.82,0.93,4.85,172.0,7.78,7,2006,12,7
2152,0,0,11.32,0.77,9.26,126.0,8.55,15,2006,12,7
2153,0,0,9.03,0.83,7.78,149.0,7.87,16,2006,12,7
2154,0,0,7.37,0.93,8.0,140.0,7.87,17,2006,12,7
2155,0,0,6.5,0.93,7.41,145.0,8.15,18,2006,12,7
2156,0,0,6.18,0.93,9.43,140.0,7.82,19,2006,12,7
2157,0,0,7.15,0.89,13.89,140.0,7.82,20,2006,12,7
2164,0,0,3.06,0.96,11.22,142.0,7.52,3,2006,12,8
2165,0,0,2.91,0.96,11.16,140.0,6.79,4,2006,12,8
2166,0,0,3.88,0.92,11.06,140.0,6.83,5,2006,12,8
2168,0,0,4.97,0.93,12.78,140.0,6.86,7,2006,12,8
2169,0,0,7.17,0.86,12.78,149.0,7.87,8,2006,12,8
2170,0,0,9.9,0.78,16.84,150.0,8.23,9,2006,12,8
2180,0,0,10.02,0.78,14.23,158.0,7.91,19,2006,12,8
2189,0,0,6.15,0.86,15.78,139.0,7.82,4,2006,12,9
2190,0,0,6.13,0.86,20.27,149.0,7.82,5,2006,12,9
2191,0,0,6.06,0.86,19.63,141.0,8.18,6,2006,12,9
2207,2,0,9.0,0.8,20.01,161.0,14.81,22,2006,12,9
2208,2,1,-2.14,0.86,11.27,320.0,4.83,23,2006,1,31
2209,2,1,-2.47,0.89,4.91,199.0,3.9,0,2006,2,1
2210,2,1,-2.74,0.89,3.22,90.0,4.36,1,2006,2,1
2211,2,1,-2.19,0.88,2.85,287.0,4.36,2,2006,2,1
2212,2,1,-2.04,0.87,3.36,229.0,4.73,3,2006,2,1
2213,2,1,-2.67,0.88,7.82,250.0,4.36,4,2006,2,1
2214,2,1,-2.61,0.88,3.22,260.0,4.36,5,2006,2,1
2215,2,1,-2.43,0.89,4.36,269.0,3.53,6,2006,2,1
2216,1,1,-2.47,0.88,1.72,217.0,2.96,7,2006,2,1
2217,2,1,-2.41,0.88,7.78,219.0,4.81,8,2006,2,1
2218,2,1,-2.23,0.89,5.41,208.0,5.65,9,2006,2,1
2219,2,1,-2.26,0.88,9.39,219.0,6.91,10,2006,2,1
2224,0,1,-1.02,0.82,7.92,219.0,4.77,15,2006,2,1
2225,0,1,-2.31,0.88,4.51,125.0,4.4,16,2006,2,1
2227,2,1,-1.38,0.89,7.15,221.0,4.69,18,2006,2,1
2228,2,1,-2.38,0.88,13.27,210.0,4.8,19,2006,2,1
2229,2,1,-1.92,0.88,10.0,189.0,4.35,20,2006,2,1
2230,2,1,-1.9,0.89,9.64,208.0,4.3,21,2006,2,1
2231,2,1,-2.38,0.88,10.75,210.0,3.85,22,2006,2,1
2232,1,1,-2.78,0.96,6.31,160.0,0.16,23,2006,2,9
2233,1,1,-1.28,0.96,5.43,249.0,1.14,0,2006,2,10
2234,1,1,-2.81,0.96,10.61,151.0,0.19,1,2006,2,10
2235,1,1,-2.73,0.96,10.45,161.0,0.19,2,2006,2,10
2236,1,1,-2.76,0.96,2.83,220.0,0.32,3,2006,2,10
2237,1,1,-2.71,1.0,4.48,158.0,0.84,4,2006,2,10
2238,1,1,-2.2,0.96,4.7,191.0,0.63,5,2006,2,10
2239,1,1,-2.77,0.99,4.54,141.0,1.26,6,2006,2,10
2240,1,1,-2.69,1.0,7.36,162.0,0.32,7,2006,2,10
2241,1,1,-2.53,0.99,9.23,160.0,0.32,8,2006,2,10
2242,1,1,-2.01,0.99,4.28,176.0,0.31,9,2006,2,10
2243,1,1,-0.88,0.92,8.0,173.0,0.34,10,2006,2,10
2244,1,1,-0.91,0.99,4.91,212.0,0.84,11,2006,2,10
2245,1,1,-0.39,0.98,1.92,221.0,0.92,12,2006,2,10
2246,1,0,0.22,0.91,3.09,309.0,0.84,13,2006,2,10
2247,1,0,0.24,0.99,0.66,210.0,0.89,14,2006,2,10
2248,1,0,0.48,0.97,3.61,343.0,1.16,15,2006,2,10
2249,1,0,0.18,0.99,3.03,122.0,0.93,16,2006,2,10
2250,1,0,0.04,0.92,3.11,172.0,0.9,17,2006,2,10
2251,1,1,-0.08,0.93,2.93,147.0,0.79,18,2006,2,10
2252,1,1,-1.09,1.0,4.69,191.0,0.85,19,2006,2,10
2253,1,1,-1.04,0.96,6.25,179.0,0.79,20,2006,2,10
2254,1,1,-1.54,0.99,5.8,160.0,0.32,21,2006,2,10
2255,1,1,-1.5,1.0,6.2,169.0,0.4,22,2006,2,10
2256,1,1,-1.5,1.0,6.2,204.0,0.4,23,2006,2,10
2258,1,1,-0.99,0.96,3.25,188.0,0.71,1,2006,2,11
2259,1,1,-1.59,0.96,3.11,184.0,0.95,2,2006,2,11
2260,1,1,-1.81,0.98,2.33,219.0,1.22,3,2006,2,11
2261,1,1,-2.15,0.96,0.61,286.0,0.95,4,2006,2,11
2262,1,1,-2.13,0.96,5.04,254.0,0.48,5,2006,2,11
2263,1,1,-2.41,1.0,4.85,238.0,0.76,6,2006,2,11
2264,1,1,-1.04,0.99,7.97,274.0,1.92,7,2006,2,11
2265,1,1,-0.05,0.92,9.02,295.0,3.14,8,2006,2,11
2266,1,0,0.03,0.99,8.9,307.0,1.32,9,2006,2,11
2267,1,0,0.02,0.99,14.18,350.0,1.47,10,2006,2,11
